dname_drug1,chembl_id_drug1,dname_drug2,chembl_id_drug2,cell_line_name,NCI_thesaurus_code,disease_cui
Vandetanib,CHEMBL24828,thalidomide,CHEMBL468,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,thalidomide,CHEMBL468,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
6-Thioguanine,CHEMBL727,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
Gefitinib,CHEMBL939,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Gefitinib,CHEMBL939,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Vemurafenib,CHEMBL1229517,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,Dasatinib,CHEMBL1421,A549,C3512,C0152013
Vemurafenib,CHEMBL1229517,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,IMIQUIMOD,CHEMBL1282,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,IMIQUIMOD,CHEMBL1282,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Lenalidomide,CHEMBL848,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Vemurafenib,CHEMBL1229517,ifosfamide,CHEMBL1024,MCF7,C4194,C1134719
Vemurafenib,CHEMBL1229517,ifosfamide,CHEMBL1024,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,Dasatinib,CHEMBL1421,A549,C3512,C0152013
Crizotinib,CHEMBL601719,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,Dasatinib,CHEMBL1421,A549,C3512,C0152013
Vandetanib,CHEMBL24828,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,Dasatinib,CHEMBL1421,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,Dasatinib,CHEMBL1421,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,Dasatinib,CHEMBL1421,A549,C3512,C0152013
altretamine,CHEMBL1455,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
altretamine,CHEMBL1455,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
6-Thioguanine,CHEMBL727,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
chlorambucil,CHEMBL515,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
chlorambucil,CHEMBL515,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,chlorambucil,CHEMBL515,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,chlorambucil,CHEMBL515,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,chlorambucil,CHEMBL515,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,chlorambucil,CHEMBL515,HT29,C4349,C0338106
Lenalidomide,CHEMBL848,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,chlorambucil,CHEMBL515,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,chlorambucil,CHEMBL515,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,chlorambucil,CHEMBL515,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,thalidomide,CHEMBL468,MCF7,C4194,C1134719
mitoxantrone,CHEMBL58,thalidomide,CHEMBL468,HT29,C4349,C0338106
Gefitinib,CHEMBL939,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Gefitinib,CHEMBL939,Sunitinib,CHEMBL535,A549,C3512,C0152013
Gefitinib,CHEMBL939,busulfan,CHEMBL820,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,busulfan,CHEMBL820,HT29,C4349,C0338106
Gefitinib,CHEMBL939,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,Vemurafenib,CHEMBL1229517,A549,C3512,C0152013
Gefitinib,CHEMBL939,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,Sunitinib,CHEMBL535,A549,C3512,C0152013
Vismodegib,CHEMBL473417,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,Sunitinib,CHEMBL535,A549,C3512,C0152013
Crizotinib,CHEMBL601719,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,Sunitinib,CHEMBL535,A549,C3512,C0152013
Vandetanib,CHEMBL24828,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,busulfan,CHEMBL820,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,busulfan,CHEMBL820,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,busulfan,CHEMBL820,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,busulfan,CHEMBL820,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,busulfan,CHEMBL820,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,busulfan,CHEMBL820,MCF7,C4194,C1134719
altretamine,CHEMBL1455,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
altretamine,CHEMBL1455,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
chlorambucil,CHEMBL515,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
chlorambucil,CHEMBL515,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,busulfan,CHEMBL820,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,busulfan,CHEMBL820,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,Sunitinib,CHEMBL535,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,Sunitinib,CHEMBL535,A549,C3512,C0152013
Vemurafenib,CHEMBL1229517,Sunitinib,CHEMBL535,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,busulfan,CHEMBL820,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,busulfan,CHEMBL820,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,busulfan,CHEMBL820,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,busulfan,CHEMBL820,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,thalidomide,CHEMBL468,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,thalidomide,CHEMBL468,MCF7,C4194,C1134719
altretamine,CHEMBL1455,thalidomide,CHEMBL468,MCF7,C4194,C1134719
altretamine,CHEMBL1455,thalidomide,CHEMBL468,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,thalidomide,CHEMBL468,MCF7,C4194,C1134719
6-Thioguanine,CHEMBL727,thalidomide,CHEMBL468,HT29,C4349,C0338106
chlorambucil,CHEMBL515,thalidomide,CHEMBL468,MCF7,C4194,C1134719
chlorambucil,CHEMBL515,thalidomide,CHEMBL468,HT29,C4349,C0338106
Gefitinib,CHEMBL939,altretamine,CHEMBL1455,HT29,C4349,C0338106
Gefitinib,CHEMBL939,altretamine,CHEMBL1455,MCF7,C4194,C1134719
raloxifene,CHEMBL81,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
raloxifene,CHEMBL81,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
altretamine,CHEMBL1455,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
altretamine,CHEMBL1455,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
chlorambucil,CHEMBL515,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
chlorambucil,CHEMBL515,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,Pralatrexate,CHEMBL1201746,MCF7,C4194,C1134719
Vemurafenib,CHEMBL1229517,Pralatrexate,CHEMBL1201746,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,altretamine,CHEMBL1455,MCF7,C4194,C1134719
Vemurafenib,CHEMBL1229517,altretamine,CHEMBL1455,HT29,C4349,C0338106
Lenalidomide,CHEMBL848,altretamine,CHEMBL1455,HT29,C4349,C0338106
Lenalidomide,CHEMBL848,altretamine,CHEMBL1455,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Gefitinib,CHEMBL939,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,busulfan,CHEMBL820,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,busulfan,CHEMBL820,MCF7,C4194,C1134719
chlorambucil,CHEMBL515,busulfan,CHEMBL820,HT29,C4349,C0338106
chlorambucil,CHEMBL515,busulfan,CHEMBL820,MCF7,C4194,C1134719
6-Thioguanine,CHEMBL727,busulfan,CHEMBL820,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,busulfan,CHEMBL820,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
mitoxantrone,CHEMBL58,Nilotinib,CHEMBL255863,A549,C3512,C0152013
mitoxantrone,CHEMBL58,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
altretamine,CHEMBL1455,busulfan,CHEMBL820,HT29,C4349,C0338106
altretamine,CHEMBL1455,busulfan,CHEMBL820,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
Vemurafenib,CHEMBL1229517,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Vemurafenib,CHEMBL1229517,Vemurafenib,CHEMBL1229517,A549,C3512,C0152013
Vemurafenib,CHEMBL1229517,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
Vemurafenib,CHEMBL1229517,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Lenalidomide,CHEMBL848,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Lenalidomide,CHEMBL848,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,Vemurafenib,CHEMBL1229517,A549,C3512,C0152013
Ruxolitinib,CHEMBL1789941,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,Vemurafenib,CHEMBL1229517,A549,C3512,C0152013
Vandetanib,CHEMBL24828,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,Vemurafenib,CHEMBL1229517,A549,C3512,C0152013
Crizotinib,CHEMBL601719,Vemurafenib,CHEMBL1229517,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,Vemurafenib,CHEMBL1229517,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,letrozole,CHEMBL1444,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,letrozole,CHEMBL1444,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,letrozole,CHEMBL1444,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,letrozole,CHEMBL1444,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,letrozole,CHEMBL1444,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,letrozole,CHEMBL1444,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,letrozole,CHEMBL1444,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,letrozole,CHEMBL1444,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,letrozole,CHEMBL1444,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,letrozole,CHEMBL1444,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,letrozole,CHEMBL1444,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,letrozole,CHEMBL1444,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,busulfan,CHEMBL820,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,busulfan,CHEMBL820,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,letrozole,CHEMBL1444,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,letrozole,CHEMBL1444,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
6-Thioguanine,CHEMBL727,allopurinol,CHEMBL1467,HT29,C4349,C0338106
chlorambucil,CHEMBL515,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
chlorambucil,CHEMBL515,allopurinol,CHEMBL1467,HT29,C4349,C0338106
altretamine,CHEMBL1455,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
altretamine,CHEMBL1455,allopurinol,CHEMBL1467,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,allopurinol,CHEMBL1467,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,altretamine,CHEMBL1455,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,altretamine,CHEMBL1455,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,Nilotinib,CHEMBL255863,A549,C3512,C0152013
Gefitinib,CHEMBL939,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,Nilotinib,CHEMBL255863,A549,C3512,C0152013
Vemurafenib,CHEMBL1229517,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,altretamine,CHEMBL1455,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,altretamine,CHEMBL1455,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
chlorambucil,CHEMBL515,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
chlorambucil,CHEMBL515,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
altretamine,CHEMBL1455,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
altretamine,CHEMBL1455,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,altretamine,CHEMBL1455,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,altretamine,CHEMBL1455,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,Nilotinib,CHEMBL255863,A549,C3512,C0152013
Ruxolitinib,CHEMBL1789941,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,altretamine,CHEMBL1455,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,altretamine,CHEMBL1455,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,Nilotinib,CHEMBL255863,A549,C3512,C0152013
Vandetanib,CHEMBL24828,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,Nilotinib,CHEMBL255863,A549,C3512,C0152013
Crizotinib,CHEMBL601719,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,Nilotinib,CHEMBL255863,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,Nilotinib,CHEMBL255863,MCF7,C4194,C1134719
altretamine,CHEMBL1455,chlorambucil,CHEMBL515,HT29,C4349,C0338106
altretamine,CHEMBL1455,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,chlorambucil,CHEMBL515,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,chlorambucil,CHEMBL515,MCF7,C4194,C1134719
mitoxantrone,CHEMBL58,allopurinol,CHEMBL1467,MCF7,C4194,C1134719
mitoxantrone,CHEMBL58,allopurinol,CHEMBL1467,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,letrozole,CHEMBL1444,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,letrozole,CHEMBL1444,MCF7,C4194,C1134719
mitoxantrone,CHEMBL58,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
mitoxantrone,CHEMBL58,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Lenalidomide,CHEMBL848,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
Vismodegib,CHEMBL473417,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
altretamine,CHEMBL1455,letrozole,CHEMBL1444,HT29,C4349,C0338106
altretamine,CHEMBL1455,letrozole,CHEMBL1444,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,hydroxyurea,CHEMBL467,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,hydroxyurea,CHEMBL467,HT29,C4349,C0338106
chlorambucil,CHEMBL515,letrozole,CHEMBL1444,HT29,C4349,C0338106
chlorambucil,CHEMBL515,letrozole,CHEMBL1444,MCF7,C4194,C1134719
6-Thioguanine,CHEMBL727,letrozole,CHEMBL1444,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,letrozole,CHEMBL1444,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,letrozole,CHEMBL1444,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,letrozole,CHEMBL1444,MCF7,C4194,C1134719
5-Fluorouracil,CHEMBL185,Vorinostat,CHEMBL98,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,Vorinostat,CHEMBL98,MCF7,C4194,C1134719
altretamine,CHEMBL1455,Vorinostat,CHEMBL98,HT29,C4349,C0338106
altretamine,CHEMBL1455,Vorinostat,CHEMBL98,MCF7,C4194,C1134719
chlorambucil,CHEMBL515,Vorinostat,CHEMBL98,HT29,C4349,C0338106
chlorambucil,CHEMBL515,Vorinostat,CHEMBL98,MCF7,C4194,C1134719
6-Thioguanine,CHEMBL727,Vorinostat,CHEMBL98,HT29,C4349,C0338106
6-Thioguanine,CHEMBL727,Vorinostat,CHEMBL98,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
Gefitinib,CHEMBL939,anastrozole,CHEMBL1399,HT29,C4349,C0338106
Vemurafenib,CHEMBL1229517,6-Thioguanine,CHEMBL727,MCF7,C4194,C1134719
Vemurafenib,CHEMBL1229517,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,altretamine,CHEMBL1455,HT29,C4349,C0338106
5-Fluorouracil,CHEMBL185,altretamine,CHEMBL1455,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,6-Thioguanine,CHEMBL727,MCF7,C4194,C1134719
mitoxantrone,CHEMBL58,Vorinostat,CHEMBL98,MCF7,C4194,C1134719
mitoxantrone,CHEMBL58,Vorinostat,CHEMBL98,A549,C3512,C0152013
mitoxantrone,CHEMBL58,Vorinostat,CHEMBL98,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
Crizotinib,CHEMBL601719,6-Thioguanine,CHEMBL727,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,6-Thioguanine,CHEMBL727,MCF7,C4194,C1134719
Vismodegib,CHEMBL473417,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,6-Thioguanine,CHEMBL727,MCF7,C4194,C1134719
Vandetanib,CHEMBL24828,6-Thioguanine,CHEMBL727,HT29,C4349,C0338106
Ruxolitinib,CHEMBL1789941,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
Ruxolitinib,CHEMBL1789941,anastrozole,CHEMBL1399,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,anastrozole,CHEMBL1399,HT29,C4349,C0338106
Vandetanib,CHEMBL24828,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,anastrozole,CHEMBL1399,MCF7,C4194,C1134719
Crizotinib,CHEMBL601719,anastrozole,CHEMBL1399,HT29,C4349,C0338106
